datetime,pm2.5,pm10,temperature,humidity
2020-12-12 06:44:56,37,47,20.1,30.2
2020-12-12 06:45:02,41,56,20.1,30.2
2020-12-12 06:45:07,41,55,20.1,30.3
2020-12-12 06:45:13,39,53,20.1,30.3
2020-12-12 06:45:19,39,52,20.1,30.2
2020-12-12 06:45:24,36,43,20.1,30.2
2020-12-12 06:45:29,35,37,20.1,30.2
2020-12-12 06:45:35,39,45,20.1,30.2
2020-12-12 06:45:40,41,46,20.1,30.2
2020-12-12 06:45:46,41,55,20.1,30.2
2020-12-12 06:45:51,41,55,20.1,30.2
2020-12-12 06:45:57,42,53,20.1,30.2
2020-12-12 06:46:02,42,54,20.1,30.2
2020-12-12 06:46:07,40,51,20.1,30.2
2020-12-12 06:46:13,39,51,20.1,30.2
2020-12-12 06:46:18,39,50,20.1,30.2
2020-12-12 06:46:23,39,50,20.1,30.2
2020-12-12 06:46:29,43,61,20.1,30.2
2020-12-12 06:46:34,42,61,20.1,30.2
2020-12-12 06:46:40,41,55,20.1,30.0
2020-12-12 06:46:45,40,55,20.1,30.2
2020-12-12 06:46:51,41,53,20.1,30.2
2020-12-12 06:46:56,41,53,20.1,30.2
2020-12-12 06:47:02,41,53,20.1,30.2
2020-12-12 06:47:07,41,53,20.1,30.2
2020-12-12 06:47:13,41,55,20.1,30.2
2020-12-12 06:47:18,40,52,20.2,30.2
2020-12-12 06:47:24,42,61,20.1,29.9
2020-12-12 06:47:29,42,60,20.1,30.1
2020-12-12 06:47:35,41,54,20.2,30.2
2020-12-12 06:47:40,41,55,20.1,30.1
2020-12-12 06:47:46,38,51,20.1,30.1
2020-12-12 06:47:51,38,48,20.1,30.1
2020-12-12 06:47:56,38,46,20.1,30.2
2020-12-12 06:48:02,39,46,20.1,30.2
2020-12-12 06:48:07,41,55,20.1,30.2
2020-12-12 06:48:13,42,56,20.1,30.2
2020-12-12 06:48:18,42,58,20.1,30.2
2020-12-12 06:48:24,40,56,20.1,30.3
2020-12-12 06:48:29,37,50,20.1,30.2
2020-12-12 06:48:34,39,50,20.1,30.2
2020-12-12 06:48:40,40,49,20.2,30.3
2020-12-12 06:48:45,41,50,20.1,30.3
2020-12-12 06:48:51,39,50,20.1,30.2
2020-12-12 06:48:56,40,50,20.1,30.3
2020-12-12 06:49:02,37,41,20.1,30.3
2020-12-12 06:49:07,36,41,20.1,30.3
2020-12-12 06:49:12,36,48,20.1,30.2
2020-12-12 06:49:18,35,48,20.1,30.2
2020-12-12 06:49:23,39,52,20.1,30.2
2020-12-12 06:49:28,39,50,20.1,30.2
2020-12-12 06:49:34,40,52,20.1,30.2
2020-12-12 06:49:39,40,52,20.1,30.2
2020-12-12 06:49:45,40,55,20.1,30.1
2020-12-12 06:49:50,39,52,20.2,30.2
2020-12-12 06:49:55,42,57,20.1,30.1
2020-12-12 06:50:01,42,58,20.1,30.1
2020-12-12 06:50:06,41,52,20.1,30.2
2020-12-12 06:50:12,41,52,20.1,30.2
2020-12-12 06:50:17,41,52,20.1,30.2
2020-12-12 06:50:22,40,53,20.1,30.2
2020-12-12 06:50:28,40,56,20.1,30.2
2020-12-12 06:50:34,40,56,20.1,30.2
2020-12-12 06:50:39,43,59,20.1,30.2
2020-12-12 06:50:45,42,57,20.1,30.2
2020-12-12 06:50:50,39,45,20.1,30.2
2020-12-12 06:50:56,39,46,20.1,30.2
2020-12-12 06:51:01,42,58,20.1,30.2
2020-12-12 06:51:07,42,59,20.1,30.2
2020-12-12 06:51:12,38,52,20.1,30.2
2020-12-12 06:51:17,38,50,20.1,30.2
2020-12-12 06:51:23,38,48,20.1,30.2
2020-12-12 06:51:28,38,47,20.1,30.2
2020-12-12 06:51:34,38,46,20.1,30.2
2020-12-12 06:51:39,38,47,20.1,30.2
2020-12-12 06:51:44,38,49,20.1,30.2
2020-12-12 06:51:49,37,47,20.1,30.1
2020-12-12 06:51:55,39,49,20.1,30.1
2020-12-12 06:52:00,39,51,20.1,30.1
2020-12-12 06:52:06,44,55,20.1,30.1
2020-12-12 06:52:11,42,53,20.1,30.1
2020-12-12 06:52:17,39,49,20.1,30.1
2020-12-12 06:52:22,37,45,20.1,30.1
2020-12-12 06:52:28,41,53,20.1,30.1
2020-12-12 06:52:33,41,53,20.1,30.1
2020-12-12 06:52:38,39,53,20.1,30.1
2020-12-12 06:52:44,39,51,20.1,30.1
2020-12-12 06:52:50,47,59,20.1,30.1
2020-12-12 06:52:55,47,59,20.1,30.1
2020-12-12 06:53:00,43,57,20.1,30.1
2020-12-12 06:53:06,43,57,20.1,30.1
2020-12-12 06:53:11,40,52,20.1,30.1
2020-12-12 06:53:16,44,57,20.1,30.1
2020-12-12 06:53:23,0,0,20.1,29.8
2020-12-12 06:53:28,46,59,20.1,30.1
2020-12-12 06:53:34,41,48,20.1,30.1
2020-12-12 06:53:39,41,48,20.1,30.1
2020-12-12 06:53:45,40,52,20.1,30.1
2020-12-12 06:53:50,40,52,20.1,30.2
2020-12-12 06:53:55,42,61,20.1,30.1
2020-12-12 06:54:01,42,61,20.1,30.1
2020-12-12 06:54:07,41,56,20.1,30.1
2020-12-12 06:54:12,41,56,20.1,30.1
2020-12-12 06:54:17,38,56,20.1,30.1
2020-12-12 06:54:23,41,60,20.1,30.1
2020-12-12 06:54:28,41,56,20.1,30.1
2020-12-12 06:54:34,41,53,20.1,30.1
2020-12-12 06:54:39,42,56,20.1,30.1
2020-12-12 06:54:45,42,56,20.1,30.1
2020-12-12 06:54:50,42,55,20.1,30.1
2020-12-12 06:54:55,41,55,20.1,30.1
2020-12-12 06:55:01,41,57,20.1,30.1
2020-12-12 06:55:06,40,56,20.1,30.1
2020-12-12 06:55:12,36,45,20.1,30.2
2020-12-12 06:55:17,36,45,20.1,30.2
2020-12-12 06:55:23,38,47,20.1,30.2
2020-12-12 06:55:28,38,47,20.1,30.3
2020-12-12 06:55:33,42,58,20.1,30.2
2020-12-12 06:55:39,41,57,20.1,30.2
2020-12-12 06:55:44,39,51,20.1,30.2
2020-12-12 06:55:50,39,51,20.1,30.2
2020-12-12 06:55:55,44,54,20.1,30.1
2020-12-12 06:56:01,43,53,20.2,30.1
2020-12-12 06:56:06,37,47,20.1,30.1
2020-12-12 06:56:12,37,48,20.1,30.1
2020-12-12 06:56:17,39,50,20.1,30.1
2020-12-12 06:56:23,39,50,20.1,30.1
2020-12-12 06:56:28,36,50,20.1,30.1
2020-12-12 06:56:33,36,50,20.1,30.1
2020-12-12 06:56:39,41,57,20.1,30.2
2020-12-12 06:56:44,41,58,20.1,30.2
2020-12-12 06:56:50,42,56,20.1,30.2
2020-12-12 06:56:55,42,56,20.1,30.2
2020-12-12 06:57:00,37,50,20.1,30.2
2020-12-12 06:57:06,37,50,20.1,30.3
2020-12-12 06:57:11,44,58,20.1,30.3
2020-12-12 06:57:17,44,58,20.1,30.3
2020-12-12 06:57:22,37,49,20.1,30.3
2020-12-12 06:57:28,37,49,20.1,30.3
2020-12-12 06:57:33,39,46,20.1,30.3
2020-12-12 06:57:38,39,46,20.1,30.2
2020-12-12 06:57:44,41,60,20.1,30.2
2020-12-12 06:57:49,42,59,20.1,30.2
2020-12-12 06:57:55,41,50,20.1,30.2
2020-12-12 06:58:00,42,51,20.1,30.2
2020-12-12 06:58:05,40,52,20.1,30.1
2020-12-12 06:58:11,40,52,20.2,30.2
2020-12-12 06:58:16,42,55,20.1,30.1
2020-12-12 06:58:21,43,55,20.1,30.1
2020-12-12 06:58:27,44,58,20.1,30.1
2020-12-12 06:58:32,44,58,20.1,30.0
2020-12-12 06:58:37,39,52,20.1,30.1
2020-12-12 06:58:43,39,52,20.1,30.1
2020-12-12 06:58:48,41,49,20.1,30.1
2020-12-12 06:58:54,41,50,20.1,30.1
2020-12-12 06:58:59,41,57,20.1,30.1
2020-12-12 06:59:05,40,57,20.1,30.1
2020-12-12 06:59:10,41,52,20.1,29.9
2020-12-12 06:59:16,41,52,20.1,30.1
2020-12-12 06:59:21,39,52,20.1,30.1
2020-12-12 06:59:26,39,52,20.1,30.1
2020-12-12 06:59:32,38,53,20.1,30.1
2020-12-12 06:59:37,39,54,20.1,30.1
2020-12-12 06:59:43,43,56,20.1,30.1
2020-12-12 06:59:48,42,55,20.1,30.1
2020-12-12 06:59:54,39,52,20.1,30.1
2020-12-12 06:59:59,39,52,20.1,30.1
2020-12-12 07:00:04,42,54,20.1,30.1
2020-12-12 07:00:10,41,51,20.1,30.1
2020-12-12 07:00:15,42,55,20.1,30.1
2020-12-12 07:00:21,41,54,20.1,30.1
2020-12-12 07:00:26,42,53,20.1,30.1
2020-12-12 07:00:32,41,51,20.1,30.1
2020-12-12 07:00:37,38,45,20.1,30.1
2020-12-12 07:00:42,38,45,20.1,30.1
2020-12-12 07:00:48,40,52,20.1,30.0
2020-12-12 07:00:53,40,52,20.1,30.0
2020-12-12 07:00:59,46,59,20.1,30.0
2020-12-12 07:01:04,45,57,20.1,30.0
2020-12-12 07:01:10,40,55,20.1,30.0
2020-12-12 07:01:15,40,55,20.1,30.0
2020-12-12 07:01:20,40,52,20.1,30.0
2020-12-12 07:01:26,40,52,20.1,30.0
2020-12-12 07:01:31,42,55,20.1,30.0
2020-12-12 07:01:37,42,55,20.1,30.1
2020-12-12 07:01:42,42,57,20.1,30.1
2020-12-12 07:01:47,42,58,20.1,30.1
2020-12-12 07:01:53,45,56,20.1,30.1
2020-12-12 07:01:58,45,56,20.1,30.1
2020-12-12 07:02:04,40,54,20.1,30.1
2020-12-12 07:02:09,40,54,20.1,30.1
2020-12-12 07:02:15,36,45,20.1,30.1
2020-12-12 07:02:20,37,46,20.1,30.1
2020-12-12 07:02:25,37,50,20.1,30.1
2020-12-12 07:02:30,37,50,20.1,30.1
2020-12-12 07:02:36,41,53,20.1,30.1
2020-12-12 07:02:41,44,54,20.1,30.1
2020-12-12 07:02:47,40,54,20.1,30.1
2020-12-12 07:02:52,40,54,20.1,30.1
2020-12-12 07:02:58,40,54,20.1,30.1
2020-12-12 07:03:03,42,56,20.1,30.1
2020-12-12 07:03:09,39,52,20.1,30.1
2020-12-12 07:03:14,41,55,20.1,30.1
2020-12-12 07:03:20,45,57,20.1,29.9
2020-12-12 07:03:25,45,57,20.1,30.1
2020-12-12 07:03:31,42,57,20.1,30.1
2020-12-12 07:03:36,42,57,20.1,30.1
2020-12-12 07:03:41,40,54,20.1,30.1
2020-12-12 07:03:47,40,55,20.1,30.1
2020-12-12 07:03:52,40,52,20.1,30.1
2020-12-12 07:03:57,40,52,20.1,30.1
2020-12-12 07:04:03,41,56,20.1,30.0
2020-12-12 07:04:08,41,56,20.1,30.0
2020-12-12 07:04:13,39,53,20.1,30.0
2020-12-12 07:04:19,39,53,20.1,30.0
2020-12-12 07:04:24,39,50,20.1,30.0
2020-12-12 07:04:29,39,50,20.1,30.0
2020-12-12 07:04:35,42,55,20.1,30.0
2020-12-12 07:04:40,42,55,20.1,30.0
2020-12-12 07:04:46,45,61,20.1,30.0
2020-12-12 07:04:51,44,64,20.1,30.0
2020-12-12 07:04:57,41,60,20.1,30.0
2020-12-12 07:05:02,44,60,20.1,30.0
2020-12-12 07:05:08,41,51,20.1,29.8
2020-12-12 07:05:13,41,51,20.1,30.0
2020-12-12 07:05:18,39,47,20.1,30.0
2020-12-12 07:05:24,39,47,20.1,30.0
2020-12-12 07:05:29,39,56,20.1,30.0
2020-12-12 07:05:35,39,53,20.1,30.0
2020-12-12 07:05:40,36,50,20.1,30.0
2020-12-12 07:05:45,36,50,20.1,30.0
2020-12-12 07:05:51,42,55,20.1,30.0
2020-12-12 07:05:56,45,58,20.1,30.0
2020-12-12 07:06:02,40,53,20.1,29.8
2020-12-12 07:06:07,40,53,20.1,30.0
2020-12-12 07:06:12,40,49,20.1,30.0
2020-12-12 07:06:18,40,49,20.1,30.0
2020-12-12 07:06:23,40,52,20.1,30.0
2020-12-12 07:06:29,40,52,20.1,30.0
2020-12-12 07:06:34,41,62,20.1,30.0
2020-12-12 07:06:40,41,62,20.1,30.0
2020-12-12 07:06:45,37,56,20.1,30.0
2020-12-12 07:06:50,37,56,20.1,30.0
2020-12-12 07:06:56,42,60,20.1,30.1
2020-12-12 07:07:01,44,63,20.1,30.1
2020-12-12 07:07:07,42,53,20.1,30.1
2020-12-12 07:07:12,42,54,20.1,30.1
2020-12-12 07:07:18,40,56,20.1,30.1
2020-12-12 07:07:23,40,56,20.1,30.1
2020-12-12 07:07:29,39,56,20.1,30.1
2020-12-12 07:07:34,39,56,20.1,30.1
2020-12-12 07:07:40,44,64,20.1,30.1
2020-12-12 07:07:45,46,67,20.1,30.0
2020-12-12 07:07:50,42,58,20.1,30.0
2020-12-12 07:07:56,41,59,20.1,30.0
2020-12-12 07:08:02,41,51,20.1,30.0
2020-12-12 07:08:07,41,51,20.1,30.0
2020-12-12 07:08:13,45,62,20.1,30.0
2020-12-12 07:08:18,46,62,20.1,30.0
2020-12-12 07:08:23,42,55,20.1,30.0
2020-12-12 07:08:29,44,56,20.1,30.0
2020-12-12 07:08:34,43,58,20.1,30.0
2020-12-12 07:08:40,43,58,20.1,30.0
2020-12-12 07:08:45,43,58,20.1,30.0
2020-12-12 07:08:51,43,56,20.1,30.0
2020-12-12 07:08:56,44,60,20.1,30.0
2020-12-12 07:09:02,43,58,20.1,30.0
2020-12-12 07:09:07,37,47,20.1,30.0
2020-12-12 07:09:13,39,48,20.1,30.0
2020-12-12 07:09:18,41,56,20.1,30.0
2020-12-12 07:09:24,42,57,20.1,30.1
2020-12-12 07:09:29,41,58,20.1,29.8
2020-12-12 07:09:34,40,55,20.1,30.0
2020-12-12 07:09:40,45,57,20.1,30.1
2020-12-12 07:09:46,45,57,20.1,30.1
2020-12-12 07:09:51,41,57,20.1,30.0
2020-12-12 07:09:56,41,57,20.1,30.0
2020-12-12 07:10:02,39,45,20.1,30.0
2020-12-12 07:10:07,39,45,20.1,30.0
2020-12-12 07:10:13,39,58,20.1,30.0
2020-12-12 07:10:18,39,59,20.1,30.1
2020-12-12 07:10:24,37,49,20.1,30.1
2020-12-12 07:10:29,37,49,20.1,30.1
2020-12-12 07:10:35,39,53,20.1,30.1
2020-12-12 07:10:40,39,55,20.1,30.1
2020-12-12 07:10:46,38,54,20.1,30.0
2020-12-12 07:10:51,38,54,20.1,30.0
2020-12-12 07:10:56,37,52,20.1,30.0
2020-12-12 07:11:02,37,53,20.1,30.0
2020-12-12 07:11:07,41,53,20.1,30.0
2020-12-12 07:11:13,41,52,20.1,30.0
2020-12-12 07:11:18,40,50,20.1,30.0
2020-12-12 07:11:23,42,52,20.1,30.0
2020-12-12 07:11:29,46,61,20.1,29.6
2020-12-12 07:11:35,46,61,20.1,29.9
2020-12-12 07:11:40,42,58,20.1,30.0
2020-12-12 07:11:45,42,58,20.1,30.0
2020-12-12 07:11:51,40,51,20.1,30.0
2020-12-12 07:11:56,41,53,20.1,30.0
2020-12-12 07:12:02,37,51,20.1,30.0
2020-12-12 07:12:07,37,51,20.1,30.0
2020-12-12 07:12:13,40,56,20.1,30.0
2020-12-12 07:12:18,40,56,20.1,30.1
2020-12-12 07:12:24,39,52,20.1,30.2
2020-12-12 07:12:29,39,52,20.1,30.2
2020-12-12 07:12:34,37,45,20.1,30.2
2020-12-12 07:12:40,37,45,20.1,30.1
2020-12-12 07:12:45,40,49,20.1,30.1
2020-12-12 07:12:50,41,52,20.1,30.1
2020-12-12 07:12:56,40,55,20.1,29.9
2020-12-12 07:13:01,40,57,20.1,30.1
2020-12-12 07:13:07,45,59,20.1,29.8
2020-12-12 07:13:12,45,59,20.1,30.0
2020-12-12 07:13:18,41,54,20.1,30.0
2020-12-12 07:13:23,42,54,20.1,30.0
2020-12-12 07:13:29,39,54,20.1,30.0
2020-12-12 07:13:34,39,54,20.1,30.0
2020-12-12 07:13:40,36,52,20.1,30.1
2020-12-12 07:13:45,36,52,20.1,30.1
2020-12-12 07:13:51,41,49,20.0,30.0
2020-12-12 07:13:56,41,51,20.1,30.0
2020-12-12 07:14:01,40,51,20.1,30.0
2020-12-12 07:14:07,40,51,20.1,30.0
2020-12-12 07:14:12,40,52,20.1,30.0
2020-12-12 07:14:17,40,52,20.1,30.0
2020-12-12 07:14:23,40,53,20.1,29.9
2020-12-12 07:14:28,40,53,20.1,29.9
2020-12-12 07:14:34,41,55,20.1,29.9
2020-12-12 07:14:39,40,52,20.1,29.9
2020-12-12 07:14:45,40,50,20.1,30.0
2020-12-12 07:14:50,40,49,20.1,30.0
2020-12-12 07:14:55,39,47,20.1,30.0
2020-12-12 07:15:01,39,48,20.1,30.0
2020-12-12 07:15:06,40,52,20.1,30.0
2020-12-12 07:15:12,40,52,20.1,30.0
2020-12-12 07:15:17,45,57,20.1,30.0
2020-12-12 07:15:23,45,58,20.1,30.0
2020-12-12 07:15:28,43,55,20.1,30.0
2020-12-12 07:15:33,43,55,20.1,29.9
2020-12-12 07:15:39,41,58,20.1,29.9
2020-12-12 07:15:44,39,55,20.1,30.0
2020-12-12 07:15:50,39,50,20.1,30.0
2020-12-12 07:15:55,39,51,20.1,30.0
2020-12-12 07:16:01,40,49,20.1,30.0
2020-12-12 07:16:06,40,51,20.1,30.0
2020-12-12 07:16:12,37,45,20.1,30.0
2020-12-12 07:16:17,37,45,20.1,30.0
2020-12-12 07:16:22,36,47,20.1,30.1
2020-12-12 07:16:28,36,47,20.1,30.2
2020-12-12 07:16:33,36,50,20.1,30.2
2020-12-12 07:16:38,36,50,20.1,30.2
2020-12-12 07:16:44,37,46,20.1,30.1
2020-12-12 07:16:49,37,46,20.1,30.1
2020-12-12 07:16:54,36,44,20.1,30.1
2020-12-12 07:17:00,36,44,20.1,30.0
2020-12-12 07:17:05,38,50,20.1,30.0
2020-12-12 07:17:10,38,50,20.1,30.0
2020-12-12 07:17:16,39,53,20.1,30.0
2020-12-12 07:17:21,39,53,20.1,30.0
2020-12-12 07:17:26,41,52,20.1,30.0
2020-12-12 07:17:32,41,52,20.1,30.0
2020-12-12 07:17:37,42,55,20.1,30.0
2020-12-12 07:17:42,42,55,20.1,30.0
2020-12-12 07:17:48,41,55,20.1,30.0
2020-12-12 07:17:53,40,54,20.1,30.0
2020-12-12 07:17:59,40,55,20.1,30.0
2020-12-12 07:18:04,38,53,20.1,30.0
2020-12-12 07:18:10,40,51,20.1,30.0
2020-12-12 07:18:15,40,51,20.1,30.0
2020-12-12 07:18:21,41,54,20.1,30.0
2020-12-12 07:18:26,41,53,20.1,30.0
2020-12-12 07:18:31,38,48,20.1,29.9
2020-12-12 07:18:37,38,48,20.1,29.9
2020-12-12 07:18:42,36,43,20.1,30.0
2020-12-12 07:18:47,36,43,20.1,29.9
2020-12-12 07:18:53,39,53,20.1,29.9
2020-12-12 07:18:58,39,52,20.1,30.0
2020-12-12 07:19:04,0,0,20.1,30.0
2020-12-12 07:19:10,41,52,20.1,30.0
2020-12-12 07:19:15,40,54,20.1,30.0
2020-12-12 07:19:21,39,53,20.1,30.0
2020-12-12 07:19:26,39,53,20.1,30.0
2020-12-12 07:19:31,38,51,20.1,30.0
2020-12-12 07:19:37,39,55,20.1,29.9
2020-12-12 07:19:42,41,60,20.1,29.9
2020-12-12 07:19:48,40,52,20.1,29.9
2020-12-12 07:19:53,40,52,20.1,29.9
2020-12-12 07:19:59,38,48,20.1,29.9
2020-12-12 07:20:04,37,47,20.1,29.9
2020-12-12 07:20:10,39,51,20.1,29.9
2020-12-12 07:20:15,40,53,20.1,29.9
2020-12-12 07:20:21,42,58,20.1,29.9
2020-12-12 07:20:26,41,56,20.0,29.8
2020-12-12 07:20:31,37,48,20.0,29.8
2020-12-12 07:20:37,38,48,20.1,29.8
2020-12-12 07:20:42,37,49,20.1,29.8
2020-12-12 07:20:47,38,53,20.1,29.8
2020-12-12 07:20:53,36,53,20.1,29.9
2020-12-12 07:20:58,37,55,20.1,29.9
2020-12-12 07:21:04,40,51,20.1,29.9
2020-12-12 07:21:09,40,49,20.1,29.9
2020-12-12 07:21:15,40,55,20.1,29.9
2020-12-12 07:21:20,42,56,20.1,29.9
2020-12-12 07:21:25,40,53,20.1,29.8
2020-12-12 07:21:31,39,52,20.1,29.8
2020-12-12 07:21:36,37,47,20.1,29.8
2020-12-12 07:21:41,37,46,20.1,29.8
2020-12-12 07:21:47,39,53,20.1,29.8
2020-12-12 07:21:52,40,55,20.1,29.8
2020-12-12 07:21:57,39,54,20.1,29.8
2020-12-12 07:22:03,40,55,20.0,29.8
2020-12-12 07:22:08,41,55,20.1,29.8
2020-12-12 07:22:14,42,58,20.1,29.8
2020-12-12 07:22:19,37,48,20.1,29.8
2020-12-12 07:22:24,37,49,20.1,29.8
2020-12-12 07:22:30,36,49,20.1,29.8
2020-12-12 07:22:35,36,46,20.1,29.8
2020-12-12 07:22:41,38,43,20.1,29.8
2020-12-12 07:22:46,39,45,20.1,29.8
2020-12-12 07:22:51,39,48,20.1,29.8
2020-12-12 07:22:57,39,49,20.1,29.8
2020-12-12 07:23:02,38,52,20.1,29.8
2020-12-12 07:23:07,36,50,20.1,29.9
2020-12-12 07:23:13,40,48,20.1,29.9
2020-12-12 07:23:18,41,51,20.1,29.9
2020-12-12 07:23:24,41,52,20.1,29.9
2020-12-12 07:23:29,40,50,20.1,29.9
2020-12-12 07:23:34,37,50,20.0,29.9
2020-12-12 07:23:40,37,48,20.1,29.9
2020-12-12 07:23:45,39,48,20.1,29.8
2020-12-12 07:23:51,40,51,20.0,29.8
2020-12-12 07:23:56,36,44,20.1,29.8
2020-12-12 07:24:01,37,46,20.1,29.7
2020-12-12 07:24:07,39,52,20.1,29.7
2020-12-12 07:24:12,39,53,20.1,29.8
2020-12-12 07:24:18,40,53,20.0,29.7
2020-12-12 07:24:23,40,52,20.1,29.8
2020-12-12 07:24:28,37,48,20.1,29.8
2020-12-12 07:24:33,37,47,20.1,29.8
2020-12-12 07:24:39,37,46,20.1,29.7
2020-12-12 07:24:44,37,44,20.1,29.7
2020-12-12 07:24:50,35,44,20.1,29.6
2020-12-12 07:24:55,34,43,20.1,29.7
2020-12-12 07:25:00,38,51,20.1,29.7
2020-12-12 07:25:06,37,53,20.1,29.7
2020-12-12 07:25:11,45,60,20.1,29.4
2020-12-12 07:25:17,44,59,20.1,29.7
2020-12-12 07:25:22,39,55,20.1,29.7
2020-12-12 07:25:27,38,55,20.1,29.7
2020-12-12 07:25:33,35,51,20.1,29.7
2020-12-12 07:25:38,36,51,20.1,29.7
2020-12-12 07:25:44,36,44,20.1,29.7
2020-12-12 07:25:49,35,44,20.1,29.7
2020-12-12 07:25:55,35,47,20.0,29.7
2020-12-12 07:26:00,37,51,20.1,29.7
2020-12-12 07:26:06,43,61,20.1,29.7
2020-12-12 07:26:11,44,60,20.1,29.7
2020-12-12 07:26:16,39,49,20.0,29.7
2020-12-12 07:26:22,38,50,20.1,29.8
2020-12-12 07:26:27,36,48,20.1,29.8
2020-12-12 07:26:32,36,48,20.1,29.8
2020-12-12 07:26:38,37,49,20.1,29.8
2020-12-12 07:26:43,36,49,20.1,29.9
2020-12-12 07:26:48,36,51,20.1,29.9
2020-12-12 07:26:54,36,50,20.0,29.8
2020-12-12 07:26:59,36,47,20.1,29.8
2020-12-12 07:27:04,35,47,20.1,29.7
2020-12-12 07:27:10,36,51,20.1,29.7
2020-12-12 07:27:15,36,50,20.1,29.6
2020-12-12 07:27:20,36,50,20.1,29.6
2020-12-12 07:27:26,37,54,20.1,29.6
2020-12-12 07:27:31,39,57,20.1,29.6
2020-12-12 07:27:37,39,53,20.1,29.6
2020-12-12 07:27:42,36,46,20.1,29.6
2020-12-12 07:27:47,37,47,20.0,29.6
2020-12-12 07:27:53,38,45,20.1,29.6
2020-12-12 07:27:58,37,46,20.1,29.6
2020-12-12 07:28:04,36,48,20.0,29.6
2020-12-12 07:28:09,36,46,20.1,29.5
2020-12-12 07:28:15,42,58,20.1,29.6
2020-12-12 07:28:20,42,57,20.1,29.6
2020-12-12 07:28:25,39,51,20.1,29.6
2020-12-12 07:28:31,39,50,20.1,29.6
2020-12-12 07:28:36,36,40,20.1,29.6
2020-12-12 07:28:41,34,40,20.1,29.6
2020-12-12 07:28:47,41,52,20.1,29.7
2020-12-12 07:28:52,42,53,20.0,29.7
2020-12-12 07:28:58,39,45,20.0,29.6
2020-12-12 07:29:03,39,46,20.1,29.6
2020-12-12 07:29:08,39,56,20.1,29.6
2020-12-12 07:29:14,39,56,20.1,29.6
2020-12-12 07:29:19,40,54,20.1,29.6
2020-12-12 07:29:25,41,54,20.1,29.6
2020-12-12 07:29:30,39,49,20.1,29.6
2020-12-12 07:29:36,38,47,20.1,29.6
2020-12-12 07:29:41,41,55,20.1,29.6
2020-12-12 07:29:46,41,55,20.1,29.6
2020-12-12 07:29:52,39,53,20.1,29.2
2020-12-12 07:29:57,37,50,20.1,29.5
2020-12-12 07:30:03,36,48,20.1,29.5
2020-12-12 07:30:08,36,47,20.1,29.5
2020-12-12 07:30:13,38,48,20.1,29.5
2020-12-12 07:30:19,38,47,20.1,29.6
2020-12-12 07:30:24,37,50,20.1,29.6
2020-12-12 07:30:29,37,49,20.1,29.6
2020-12-12 07:30:35,41,54,20.1,29.6
2020-12-12 07:30:40,44,58,20.1,29.6
2020-12-12 07:30:46,42,56,20.0,29.5
2020-12-12 07:30:51,40,56,20.0,29.5
2020-12-12 07:30:57,41,53,20.1,29.6
2020-12-12 07:31:02,41,53,20.0,29.5
2020-12-12 07:31:08,39,46,20.1,29.6
2020-12-12 07:31:13,39,46,20.0,29.6
2020-12-12 07:31:19,40,56,20.1,29.7
2020-12-12 07:31:24,39,55,20.1,29.6
2020-12-12 07:31:30,39,56,20.1,29.6
2020-12-12 07:31:35,39,55,20.1,29.6
2020-12-12 07:31:41,40,52,20.0,29.5
2020-12-12 07:31:46,39,49,20.1,29.5
2020-12-12 07:31:52,41,53,20.1,29.4
2020-12-12 07:31:57,39,48,20.1,29.4
2020-12-12 07:32:02,41,56,20.1,29.3
2020-12-12 07:32:08,41,56,20.1,29.3
2020-12-12 07:32:13,40,51,20.0,29.0
2020-12-12 07:32:19,37,51,20.1,29.4
2020-12-12 07:32:24,38,48,20.0,29.4
2020-12-12 07:32:29,37,47,20.0,29.4
2020-12-12 07:32:35,39,48,20.0,29.4
2020-12-12 07:32:41,39,48,20.1,29.5
2020-12-12 07:32:47,0,0,20.1,29.6
2020-12-12 07:32:52,37,45,20.0,29.6
2020-12-12 07:32:57,37,45,20.1,29.6
2020-12-12 07:33:03,40,54,20.0,29.6
2020-12-12 07:33:08,40,54,20.1,29.6
2020-12-12 07:33:14,45,59,20.1,29.6
2020-12-12 07:33:19,45,60,20.0,29.5
2020-12-12 07:33:25,42,53,20.1,29.5
2020-12-12 07:33:30,42,53,20.1,29.5
2020-12-12 07:33:35,37,50,20.0,29.5
2020-12-12 07:33:41,37,46,20.1,29.6
2020-12-12 07:33:46,39,50,20.1,29.6
2020-12-12 07:33:52,39,50,20.1,29.6
2020-12-12 07:33:57,41,56,20.1,29.6
2020-12-12 07:34:02,42,56,20.1,29.7
2020-12-12 07:34:08,41,53,20.0,29.6
2020-12-12 07:34:13,41,53,20.0,29.7
2020-12-12 07:34:19,35,45,20.1,29.7
2020-12-12 07:34:24,35,45,20.1,29.7
2020-12-12 07:34:30,39,54,20.1,29.7
2020-12-12 07:34:35,39,54,20.0,29.6
2020-12-12 07:34:41,37,47,20.0,29.6
2020-12-12 07:34:46,37,47,20.0,29.6
2020-12-12 07:34:51,37,46,20.1,29.6
2020-12-12 07:34:57,37,46,20.0,29.6
2020-12-12 07:35:02,38,46,20.0,29.6
2020-12-12 07:35:07,38,46,20.1,29.6
2020-12-12 07:35:13,39,48,20.0,29.5
2020-12-12 07:35:18,39,48,20.1,29.5
2020-12-12 07:35:23,40,52,20.0,29.5
